id,block,sub,sub_addr,str_off,page,speaker,japanese,korean,note
21-00-39A0-01,21,0,71E5A4,39A0,1,クレス,"{N1}
（ノリノリに笛を吹いている）{W}",,
21-00-39DE-00,21,0,71E5A4,39DE,0,生徒,"生徒
「ミゲールの町の遥か南にいつも夜の
　大陸があるんだって」{W}",,
21-00-39DE-01,21,0,71E5A4,39DE,1,生徒,"生徒
「本当かな？」{W}",,
21-00-3A38-00,21,0,71E5A4,3A38,0,生徒,"生徒
「ドレミファ～」{W}",,
21-00-3A38-01,21,0,71E5A4,3A38,1,クレス,"{N1}
（ノリノリに歌っている）{W}",,
21-00-3A72-00,21,0,71E5A4,3A72,0,生徒,"生徒
「ぼく、将来先生のおむこさんになる
　んだ」{W}",,
21-00-3AA8-00,21,0,71E5A4,3AA8,0,生徒,"生徒
「ねえねえ、お兄ちゃんもここの生徒
　なの？」{W}",,
21-00-3AE0-00,21,0,71E5A4,3AE0,0,社長秘書,"社長秘書
「私は社長秘書です」{W}",,
21-00-3AE0-01,21,0,71E5A4,3AE0,1,クレス,"{N1}
（なんだか、ナンシーさんにそっくり
　だ・・・）{W}",,
21-00-3AE0-02,21,0,71E5A4,3AE0,2,社長秘書,"社長秘書
「なにか？」{W}",,
21-00-3AE0-03,21,0,71E5A4,3AE0,3,クレス,"{N1}
「あっ、何でもありません」{W}",,
21-00-3B74-00,21,0,71E5A4,3B74,0,ベネツィア市長,"ベネツィア市長
「最近、町の景気も下火になってきた
　よ」{W}",,
21-00-3B74-01,21,0,71E5A4,3B74,1,ベネツィア市長,"ベネツィア市長
「困ったもんだ」{W}",,
21-00-3BD4-00,21,0,71E5A4,3BD4,0,メイド,"メイド
「為替相場や株相場を見ても不景気な
　のは間違いないわね」{W}",,
21-00-3BD4-01,21,0,71E5A4,3BD4,1,メイド,"メイド
「これも・・・、みんなダオスのせい
　よっ！！」{W}",,
21-00-3BD4-02,21,0,71E5A4,3BD4,2,メイド,"メイド
「あっ、君にはちょっと難しかったか
　しら？」{W}",,
21-00-3C8C-00,21,0,71E5A4,3C8C,0,用務員,"用務員
「わしゃ用務員のおじさんじゃ」{W}",,
21-00-3CB6-00,21,0,71E5A4,3CB6,0,剣士,"剣士
「張り紙に、おもしろい話が載ってる
　ぜ」{W}",,
21-00-3CB6-01,21,0,71E5A4,3CB6,1,,"『この世界には三種の武具と呼ばれる
　ものが存在するという』{W}",,
21-00-3CB6-02,21,0,71E5A4,3CB6,2,,"『一つは指輪、残り二つは剣と言われ
　ている』{W}",,
21-00-3CB6-03,21,0,71E5A4,3CB6,3,剣士,"剣士
「・・・だってさ」{W}",,
21-00-3D72-00,21,0,71E5A4,3D72,0,兵士,"兵士
「私はアルヴァニスタから派遣された
　兵士です」{W}",,
21-00-3D72-01,21,0,71E5A4,3D72,1,兵士,"兵士
「ベネツィア市の犯罪防止のために来
　ました」{W}",,
21-00-3D72-02,21,0,71E5A4,3D72,2,兵士,"兵士
「私の故郷はベルアダムなんですよ」{W}",,
21-00-3D72-03,21,0,71E5A4,3D72,3,兵士,"兵士
「あそこの武器屋には何でも古めかし
　い本があるとか・・・」{W}",,
21-00-3D72-04,21,0,71E5A4,3D72,4,兵士,"兵士
「武器屋なくらいだから・・・」{W}",,
21-00-3D72-05,21,0,71E5A4,3D72,5,兵士,"兵士
「何かすごい剣技が記された本かもし
　れませんね」{W}",,
21-00-3EB0-00,21,0,71E5A4,3EB0,0,女剣士,"女剣士
「戦いは、例え相手が魔物であっても
　真剣勝負・・・」{W}",,
21-00-3EB0-01,21,0,71E5A4,3EB0,1,女剣士,"女剣士
「心を無にしていれば何事にも動じな
　い」{W}",,
21-00-3F26-00,21,0,71E5A4,3F26,0,男の子,"男の子
「ママにお使い頼まれてるんだ」{W}",,
21-00-3F50-00,21,0,71E5A4,3F50,0,収集家,"収集家
「次は何を集めようかな・・・」{W}",,
21-00-3F7A-00,21,0,71E5A4,3F7A,0,収集家,"収集家
「腹へったなぁ・・・」{W}",,
21-00-3F7A-01,21,0,71E5A4,3F7A,1,収集家,"収集家
「この{ITEM:186}と、食べ物を
　交換してくれないか？」{W}",,
21-00-3F7A-02,21,0,71E5A4,3F7A,2,収集家,"収集家
「メロンと・・・ああ、それからこん
　ぶがいいな」",,
21-00-4010-00,21,0,71E5A4,4010,0,収集家,"収集家
「頭の毛が気になる、今日この頃なん
　だよなぁ」{W}",,
21-00-404C-00,21,0,71E5A4,404C,0,収集家,"収集家
「メロンとこんぶを持ってないな」{W}",,
21-00-4078-00,21,0,71E5A4,4078,0,収集家,"収集家
「それじゃ、交換だ」{W}",,
21-00-4078-01,21,0,71E5A4,4078,1,,{COL:2}{ITEM:186}を手に入れました。{COL:0}{W},,
21-00-4078-02,21,0,71E5A4,4078,2,収集家,"収集家
「ありがとう」{W}",,
21-00-40D0-00,21,0,71E5A4,40D0,0,チェルシー,"チェルシー
「今練習中だから、邪魔しないでね」{W}",,
21-00-4102-00,21,0,71E5A4,4102,0,チェルシー,"チェルシー
「ピアノ、上手でしょう？」{W}",,
21-00-412C-00,21,0,71E5A4,412C,0,クレス,"{N1}
「あの・・・」{W}",,
21-00-4144-00,21,0,71E5A4,4144,0,市長の娘・チェルシー,"市長の娘・チェルシー
「練習中よ」{W}",,
21-00-4144-01,21,0,71E5A4,4144,1,チェルシー,"チェルシー
「話しかけないで」{W}",,
21-00-418A-00,21,0,71E5A4,418A,0,クレス,"{N1}
（あんまり、上手くないね・・・）{W}",,
21-00-41B4-00,21,0,71E5A4,41B4,0,チェルシー,"チェルシー
「むぅ！」{W}",,
21-00-41CE-00,21,0,71E5A4,41CE,0,チェルシー,"チェルシー
「それなら、うまくなるように教えて
　よ！」{W}",,
21-00-420A-00,21,0,71E5A4,420A,0,クレス,"{N1}
「えっ・・・、ぼくは・・・」{W}",,
21-00-420A-01,21,0,71E5A4,420A,1,チェルシー,"チェルシー
「ふーんだっ！」{W}",,
21-00-420A-02,21,0,71E5A4,420A,2,チェルシー,"チェルシー
「そんなことだろうと思ったわ」{W}",,
21-00-420A-03,21,0,71E5A4,420A,3,チェルシー,"チェルシー
「お姉ちゃん、教えてよ」{W}",,
21-00-42A0-00,21,0,71E5A4,42A0,0,ミント,"{N2}
「えっ、私・・・？」{W}",,
21-00-42BE-00,21,0,71E5A4,42BE,0,ミント,"{N2}
「・・・わかりました」{W}",,
21-00-42DE-00,21,0,71E5A4,42DE,0,ミント,"{N2}
「それでは、指慣らしからはじめてみ
　ましょう・・・」{W}",,
21-00-431E-00,21,0,71E5A4,431E,0,,"{COL:2}チェルシーは、ピアノが少しうまくな
りました。{W}",,
21-00-431E-01,21,0,71E5A4,431E,1,,{COL:0},,
21-00-4358-00,21,0,71E5A4,4358,0,チェルシー,"チェルシー
「あっ、お姉ちゃん！」{W}",,
21-00-4358-01,21,0,71E5A4,4358,1,チェルシー,"チェルシー
「私、ピアノに慣れてきたよ！」{W}",,
21-00-4358-02,21,0,71E5A4,4358,2,ミント,"{N2}
「それでは、少し難しい曲を練習して
　みましょう」{W}",,
21-00-43E4-00,21,0,71E5A4,43E4,0,,"{COL:2}チェルシーは、ピアノが少しうまくな
りました。{W}",,
21-00-43E4-01,21,0,71E5A4,43E4,1,,{COL:0},,
21-00-441E-00,21,0,71E5A4,441E,0,チェルシー,"チェルシー
「あっ、{N2}お姉ちゃん！」{W}",,
21-00-441E-01,21,0,71E5A4,441E,1,チェルシー,"チェルシー
「私、ちょっとうまくなったよ」{W}",,
21-00-441E-02,21,0,71E5A4,441E,2,ミント,"{N2}
「がんばりましょうね」{W}",,
21-00-4492-00,21,0,71E5A4,4492,0,,"{COL:2}チェルシーはピアノがうまくなりまし
た。{W}",,
21-00-4492-01,21,0,71E5A4,4492,1,,{COL:0},,
21-00-44C6-00,21,0,71E5A4,44C6,0,チェルシー,"チェルシー
「あっ、{N2}お姉ちゃん！」{W}",,
21-00-44C6-01,21,0,71E5A4,44C6,1,チェルシー,"チェルシー
「私、ちょっとうまくなったよ」{W}",,
21-00-44C6-02,21,0,71E5A4,44C6,2,チェルシー,"チェルシー
「お姉ちゃんのおかげだよ！」{W}",,
21-00-44C6-03,21,0,71E5A4,44C6,3,ミント,"{N2}
「・・・そんな」{W}",,
21-00-455E-00,21,0,71E5A4,455E,0,チェルシー,"チェルシー
「また、教えに来てね▽」{W}",,
21-00-4586-00,21,0,71E5A4,4586,0,,"{COL:2}チェルシーはピアノがうまくなりまし
た。{W}",,
21-00-4586-01,21,0,71E5A4,4586,1,,{COL:0},,
21-00-45BA-00,21,0,71E5A4,45BA,0,チェルシー,"チェルシー
「あっ、{N2}先生！」{W}",,
21-00-45BA-01,21,0,71E5A4,45BA,1,ミント,"{N2}
「先生だなんて・・・」{W}",,
21-00-45BA-02,21,0,71E5A4,45BA,2,チェルシー,"チェルシー
「私、また、うまくなったよ！」{W}",,
21-00-45BA-03,21,0,71E5A4,45BA,3,クレス,"{N1}
「へぇ、よかったじゃないか」{W}",,
21-00-464C-00,21,0,71E5A4,464C,0,チェルシー,"チェルシー
「つーん！」{W}",,
21-00-4668-00,21,0,71E5A4,4668,0,クレス,"{N1}
（最初に『うまくない』って言った事
　まだ怒ってるみたいだ）{W}",,
21-00-46AE-00,21,0,71E5A4,46AE,0,チェルシー,"チェルシー
「{N2}先生！」{W}",,
21-00-46AE-01,21,0,71E5A4,46AE,1,チェルシー,"チェルシー
「私もっとがんばるから！」{W}",,
21-00-46F4-00,21,0,71E5A4,46F4,0,,"{COL:2}チェルシーはピアノがうまくなりまし
た。{W}",,
21-00-46F4-01,21,0,71E5A4,46F4,1,,{COL:0},,
21-00-4728-00,21,0,71E5A4,4728,0,チェルシー,"チェルシー
「{N2}先生！」{W}",,
21-00-4728-01,21,0,71E5A4,4728,1,チェルシー,"チェルシー
「{N2}先生のおかげだよ」{W}",,
21-00-4728-02,21,0,71E5A4,4728,2,チェルシー,"チェルシー
「どうもありがとう」{W}",,
21-00-4728-03,21,0,71E5A4,4728,3,ミント,"{N2}
「・・・そんな」{W}",,
21-00-47A6-00,21,0,71E5A4,47A6,0,ミント,"{N2}
「あなたが努力したからですよ」{W}",,
21-00-47CE-00,21,0,71E5A4,47CE,0,,{N2}は『{TITLE:1A5}』の称号を得ました。{W},,
21-00-47F2-00,21,0,71E5A4,47F2,0,チェルシー,"チェルシー
「あのね、{N2}先生」{W}",,
21-00-47F2-01,21,0,71E5A4,47F2,1,チェルシー,"チェルシー
「お礼に、私が大切にしている収集品
　をもらって欲しいの！」{W}",,
21-00-47F2-02,21,0,71E5A4,47F2,2,チェルシー,"チェルシー
「これは、めったに手に入らない品物
　よ」{W}",,
21-00-4898-00,21,0,71E5A4,4898,0,,{COL:2}{ITEM:190}を手に入れました。{W},,
21-00-48B6-00,21,0,71E5A4,48B6,0,料理人,"料理人
「すし、にぎってるか？」{W}",,
21-00-48DA-00,21,0,71E5A4,48DA,0,料理人,"料理人
「俺は『すばらしき味の世界』の住人
　でぇ！」{W}",,
21-00-48DA-01,21,0,71E5A4,48DA,1,料理人,"料理人
「俺っちのこの味を、より多くの奴ら
　に食ってもらいてぇんだ！」{W}",,
21-00-48DA-02,21,0,71E5A4,48DA,2,料理人,"料理人
「おめぇら、どうだ？」",,
21-00-497C-00,21,0,71E5A4,497C,0,料理人,"料理人
「俺っちの腕を見な！」{W}",,
21-00-499E-00,21,0,71E5A4,499E,0,,{COL:2}すしを料理できるようになりました。{W},,
21-00-499E-01,21,0,71E5A4,499E,1,,{COL:0},,
21-00-49CC-00,21,0,71E5A4,49CC,0,料理人,"料理人
「てやんでぇ！」{W}",,
21-00-49E8-00,21,0,71E5A4,49E8,0,チェルシー,"チェルシー
「む～・・・」{W}",,
21-00-49E8-01,21,0,71E5A4,49E8,1,アーチェ,"{N3}
「・・・」{W}",,
21-00-49E8-02,21,0,71E5A4,49E8,2,チェルシー,"チェルシー
「・・・ダメ」{W}",,
21-00-49E8-03,21,0,71E5A4,49E8,3,チェルシー,"チェルシー
「ダメなの・・・」{W}",,
21-00-49E8-04,21,0,71E5A4,49E8,4,チェルシー,"チェルシー
「こんなんじゃ、ダメなの！」{W}",,
21-00-49E8-05,21,0,71E5A4,49E8,5,アーチェ,"{N3}
「あ、あの～・・・」{W}",,
21-00-4A9A-00,21,0,71E5A4,4A9A,0,チェルシー,"チェルシー
「なにっ！！」{W}",,
21-00-4A9A-01,21,0,71E5A4,4A9A,1,アーチェ,"{N3}
「あはは・・・、ごめんなさい」{W}",,
21-00-4A9A-02,21,0,71E5A4,4A9A,2,アーチェ,"{N3}
「なんでもありません・・・」{W}",,
21-00-4A9A-03,21,0,71E5A4,4A9A,3,チェルシー,"チェルシー
「あ、おねえちゃんたちは・・・」{W}",,
21-00-4A9A-04,21,0,71E5A4,4A9A,4,チェルシー,"チェルシー
「お願い！」{W}",,
21-00-4A9A-05,21,0,71E5A4,4A9A,5,チェルシー,"チェルシー
「ちょっと助けて欲しいの！」{W}",,
21-00-4A9A-06,21,0,71E5A4,4A9A,6,,話を聞きますか？,,
21-00-4B84-00,21,0,71E5A4,4B84,0,アーチェ,"{N3}
「ゴメン、
　ちょっと急いでるから・・・」{W}",,
21-00-4B84-01,21,0,71E5A4,4B84,1,チェルシー,"チェルシー
「・・・・・・フン」{W}",,
21-00-4BDA-00,21,0,71E5A4,4BDA,0,アーチェ,"{N3}
「とりあえず、話を聞いてみよう」{W}",,
21-00-4BDA-01,21,0,71E5A4,4BDA,1,チェルシー,"チェルシー
「ありがとう！」{W}",,
21-00-4C22-00,21,0,71E5A4,4C22,0,チェルシー,"チェルシー
「実は、最近ピアノの調子が
　悪くて・・・」{W}",,
21-00-4C22-01,21,0,71E5A4,4C22,1,チェルシー,"チェルシー
「先生に教えてもらってから、今まで
　こんな事はなかったんだけど」{W}",,
21-00-4C22-02,21,0,71E5A4,4C22,2,チェルシー,"チェルシー
「それでね、その肝心の頼み事なんだ
　けど・・・」{W}",,
21-00-4C22-03,21,0,71E5A4,4C22,3,チェルシー,"チェルシー
「だれか、優秀なピアニストを紹介し
　て欲しいの！」{W}",,
21-00-4D30-00,21,0,71E5A4,4D30,0,チェルシー,"チェルシー
「だれか、優秀なピアニストを紹介し
　て欲しいの！」{W}",,
21-00-4D74-00,21,0,71E5A4,4D74,0,チェルシー,"チェルシー
「む～・・・、どうにかならないかし
　ら・・・」{W}",,
21-00-4DB4-00,21,0,71E5A4,4DB4,0,すず,"{N6}
「早くそのサクラバさんという方を
　連れてきましょう」{W}",,
21-00-4DB4-01,21,0,71E5A4,4DB4,1,アーチェ,"{N3}
「そうね・・・」{W}",,
21-00-4E0C-00,21,0,71E5A4,4E0C,0,アーチェ,"{N3}
「おまたせ～」{W}",,
21-00-4E0C-01,21,0,71E5A4,4E0C,1,アーチェ,"{N3}
「こちらがサクラ・・・」{W}",,
21-00-4E44-00,21,0,71E5A4,4E44,0,チェルシー,"チェルシー
「きゃー、もしかしてサクラバさんで
　すか！」{W}",,
21-00-4E44-01,21,0,71E5A4,4E44,1,チェルシー,"チェルシー
「会えて感激ですぅー」{W}",,
21-00-4EA6-00,21,0,71E5A4,4EA6,0,アーチェ,"{N3}
「・・・任務完了・・・かな？」{W}",,
21-00-4EA6-01,21,0,71E5A4,4EA6,1,すず,"{N6}
「そうですね・・・」{W}",,
21-00-4EEA-00,21,0,71E5A4,4EEA,0,アーチェ,"{N3}
「優秀なピアニスト・・・・・・」{W}",,
21-00-4F14-00,21,0,71E5A4,4F14,0,すず,"{N6}
「{N3}さん」{W}",,
21-00-4F14-01,21,0,71E5A4,4F14,1,すず,"{N6}
「心当たりはあるんですか？」{W}",,
21-00-4F14-02,21,0,71E5A4,4F14,2,アーチェ,"{N3}
「そうねぇ・・・」{W}",,
21-00-4F14-03,21,0,71E5A4,4F14,3,,"１：確か、アルヴァニスタに・・・
２：確か、トールに・・・
３：確か、忍者の里に・・・",,
21-00-4FBE-00,21,0,71E5A4,4FBE,0,アーチェ,"{N3}
「ほら、いたじゃない！」{W}",,
21-00-4FE0-00,21,0,71E5A4,4FE0,0,すず,"{N6}
「？？？」{W}",,
21-00-4FE0-01,21,0,71E5A4,4FE0,1,アーチェ,"{N3}
「なんていったっけ、ほら・・・」{W}",,
21-00-4FE0-02,21,0,71E5A4,4FE0,2,,"１：夢見る少女エミリ
２：マッハ少年
３：サクラバ三世",,
21-00-5052-00,21,0,71E5A4,5052,0,アーチェ,"{N3}
「そう、エミリちゃん！」{W}",,
21-00-5052-01,21,0,71E5A4,5052,1,アーチェ,"{N3}
「あのコ、先輩とうまくいったのかし
　ら？」{W}",,
21-00-5052-02,21,0,71E5A4,5052,2,すず,"{N6}
「・・・なに言ってるんですか？？」{W}",,
21-00-50D2-00,21,0,71E5A4,50D2,0,アーチェ,"{N3}
「そう、マッハ少年！！」{W}",,
21-00-50D2-01,21,0,71E5A4,50D2,1,アーチェ,"{N3}
「あのコ速いのよ～」{W}",,
21-00-50D2-02,21,0,71E5A4,50D2,2,すず,"{N6}
「・・・なに言ってるんですか？？」{W}",,
21-00-513A-00,21,0,71E5A4,513A,0,アーチェ,"{N3}
「そう、サクラバ三世！」{W}",,
21-00-513A-01,21,0,71E5A4,513A,1,すず,"{N6}
「私はその方を知りません」{W}",,
21-00-513A-02,21,0,71E5A4,513A,2,アーチェ,"{N3}
「そっか～、あの演奏を聞いてないの
　か～」{W}",,
21-00-513A-03,21,0,71E5A4,513A,3,アーチェ,"{N3}
「よし、じゃあ早速行ってみよう」{W}",,
21-00-513A-04,21,0,71E5A4,513A,4,すず,"{N6}
「はい！」{W}",,
21-00-51EC-00,21,0,71E5A4,51EC,0,アーチェ,"{N3}
「トールだったらそれぐらいスゴイ人
　いそうじゃない？」{W}",,
21-00-51EC-01,21,0,71E5A4,51EC,1,アーチェ,"{N3}
「なんたって超古代都市ってくらいだ
　し！！」{W}",,
21-00-51EC-02,21,0,71E5A4,51EC,2,すず,"{N6}
「そうですか？」{W}",,
21-00-51EC-03,21,0,71E5A4,51EC,3,アーチェ,"{N3}
「そうよ、間違いないわ！」{W}",,
21-00-51EC-04,21,0,71E5A4,51EC,4,すず,"{N6}
「でも、あそこに人なんて住んでまし
　たっけ？」{W}",,
21-00-51EC-05,21,0,71E5A4,51EC,5,アーチェ,"{N3}
「あ・・・・・・」{W}",,
21-00-52F0-00,21,0,71E5A4,52F0,0,すず,"{N6}
「それ、絶対に嘘ですよね？」{W}",,
21-00-52F0-01,21,0,71E5A4,52F0,1,アーチェ,"{N3}
「あ、わかった？」{W}",,
21-00-52F0-02,21,0,71E5A4,52F0,2,すず,"{N6}
「・・・・・・・・・」{W}",,
21-00-534E-00,21,0,71E5A4,534E,0,メイド,"メイド
「最近お嬢様は何か悩んでいるようで
　す・・・」{W}",,
21-00-538A-00,21,0,71E5A4,538A,0,すず,"{N6}
「そろそろ時間ですね・・・」{W}",,
21-00-538A-01,21,0,71E5A4,538A,1,アーチェ,"{N3}
「え、もう！？」{W}",,
21-00-538A-02,21,0,71E5A4,538A,2,アーチェ,"{N3}
「うぅ・・・、大丈夫かなぁ？」{W}",,
21-00-53EE-00,21,0,71E5A4,53EE,0,,ミゲールの町に戻りますか？,,
21-00-540A-00,21,0,71E5A4,540A,0,アーチェ,"{N3}
「一回町に戻ろうか」{W}",,
21-00-540A-01,21,0,71E5A4,540A,1,すず,"{N6}
「わかりました」{W}",,
21-00-5440-00,21,0,71E5A4,5440,0,,"ミゲールの町に戻る事ができますが、
戻ると今回の依頼は失敗となります。{W}",,
21-00-5440-01,21,0,71E5A4,5440,1,,ミゲールの町に戻りますか？,,
21-00-54A4-00,21,0,71E5A4,54A4,0,アーチェ,"{N3}
「一回町に戻ろうか」{W}",,
21-00-54A4-01,21,0,71E5A4,54A4,1,すず,"{N6}
「わかりました」{W}",,
21-00-54DA-00,21,0,71E5A4,54DA,0,,"依頼を受けた町に退却しますか？
",,
21-00-54FC-00,21,0,71E5A4,54FC,0,アーチェ,"{N3}
「一回町に戻ろうか」{W}",,
21-00-54FC-01,21,0,71E5A4,54FC,1,すず,"{N6}
「わかりました」{W}",,
21-00-5532-00,21,0,71E5A4,5532,0,アーチェ,"{N3}
「この町にまだ困ってる人が
　いる気がする・・・」{W}",,
21-00-556E-00,21,0,71E5A4,556E,0,アーチェ,"{N3}
「おっといけない！」{W}",,
21-00-556E-01,21,0,71E5A4,556E,1,アーチェ,"{N3}
「まだ任務の途中だった・・・」{W}",,
